"GHO","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","SEX","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"WHOSIS_000001","PUBLISHED","2000","WPR","","KIR","BTSX","55.7","55.73050","","","","",""
"WHOSIS_000001","PUBLISHED","2010","WPR","","KIR","BTSX","58.0","58.00720","","","","",""
"WHOSIS_000001","PUBLISHED","2010","WPR","","KOR","MLE","77.1","77.12246","","","","",""
"WHOSIS_000001","PUBLISHED","2010","WPR","","KOR","FMLE","83.8","83.77984","","","","",""
"WHOSIS_000001","PUBLISHED","2010","WPR","","KOR","BTSX","80.6","80.58366","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EMR","","KWT","MLE","78.8","78.76203","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EMR","","KWT","FMLE","81.4","81.42751","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EMR","","KWT","BTSX","81.1","81.13089","","","","",""
"WHOSIS_000001","PUBLISHED","2015","WPR","","LAO","MLE","64.7","64.69891","","","","",""
"WHOSIS_000001","PUBLISHED","2015","WPR","","LAO","FMLE","69.6","69.55570","","","","",""
"WHOSIS_000001","PUBLISHED","2015","WPR","","LAO","BTSX","67.1","67.07706","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EMR","","LBN","MLE","73.5","73.47224","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EMR","","LBN","FMLE","78.8","78.81971","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EMR","","LBN","BTSX","76.4","76.43958","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","LBR","MLE","63.2","63.15286","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","LBR","FMLE","65.0","65.00237","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","LBR","BTSX","64.1","64.07872","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EMR","","LBY","MLE","74.2","74.20638","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","","LBY","BTSX","74.4","74.39559","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","LCA","MLE","70.3","70.30642","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","LCA","FMLE","76.3","76.31937","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","LCA","BTSX","73.2","73.21431","","","","",""
"WHOSIS_000001","PUBLISHED","2000","SEAR","","LKA","MLE","67.9","67.92283","","","","",""
"WHOSIS_000001","PUBLISHED","2000","SEAR","","LKA","FMLE","76.3","76.29864","","","","",""
"WHOSIS_000001","PUBLISHED","2010","SEAR","","LKA","BTSX","73.3","73.30135","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","LSO","MLE","44.5","44.50241","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","LSO","FMLE","50.7","50.69098","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","LSO","BTSX","47.4","47.37603","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","LTU","MLE","67.5","67.48557","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","LTU","FMLE","78.7","78.66704","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","LTU","FMLE","79.5","79.47274","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","LTU","BTSX","74.4","74.37679","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","LUX","MLE","80.3","80.25820","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","LUX","FMLE","84.3","84.28574","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","LUX","BTSX","82.3","82.30824","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","LVA","MLE","69.9","69.92623","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","LVA","FMLE","79.8","79.83988","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","LVA","BTSX","75.4","75.37604","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EMR","","MAR","MLE","71.7","71.68313","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EMR","","MAR","FMLE","74.3","74.31212","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EMR","","MAR","BTSX","73.0","72.98804","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","MDA","MLE","69.3","69.26459","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","MDA","BTSX","66.9","66.87234","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","MDG","MLE","57.5","57.53505","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","MDG","FMLE","60.2","60.17678","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","MDG","BTSX","58.8","58.82296","","","","",""
"WHOSIS_000001","PUBLISHED","2000","SEAR","","MDV","MLE","70.4","70.42198","","","","",""
"WHOSIS_000001","PUBLISHED","2000","SEAR","","MDV","FMLE","71.5","71.48225","","","","",""
"WHOSIS_000001","PUBLISHED","2010","SEAR","","MDV","FMLE","78.2","78.17097","","","","",""
"WHOSIS_000001","PUBLISHED","2010","SEAR","","MDV","BTSX","77.0","76.99346","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AMR","","MEX","MLE","72.2","72.22916","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AMR","","MEX","FMLE","78.0","78.01380","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AMR","","MEX","BTSX","75.1","75.13330","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","MKD","MLE","70.9","70.92233","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","MKD","FMLE","75.9","75.87265","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","MKD","BTSX","73.7","73.72823","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","MLI","MLE","60.4","60.35869","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","MLI","FMLE","61.4","61.41174","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","MLI","BTSX","60.9","60.88689","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","MLT","MLE","79.6","79.62821","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","MLT","FMLE","83.8","83.79854","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","MLT","BTSX","81.9","81.89443","","","","",""
"WHOSIS_000001","PUBLISHED","2019","SEAR","","MMR","MLE","65.9","65.90776","","","","",""
"WHOSIS_000001","PUBLISHED","2019","SEAR","","MMR","FMLE","72.2","72.20418","","","","",""
"WHOSIS_000001","PUBLISHED","2019","SEAR","","MMR","BTSX","69.1","69.13350","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","MNE","FMLE","76.3","76.26957","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","MNE","BTSX","73.6","73.56364","","","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","","MNG","MLE","57.3","57.34036","","","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","","MNG","FMLE","64.1","64.11119","","","","",""
"WHOSIS_000001","PUBLISHED","2000","WPR","","MNG","BTSX","60.5","60.52023","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","MOZ","MLE","48.4","48.37201","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","MOZ","FMLE","56.3","56.28635","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","MOZ","BTSX","53.5","53.47655","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","MRT","MLE","65.4","65.39942","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","MRT","FMLE","65.9","65.86855","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","MRT","BTSX","65.6","65.59114","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","MUS","MLE","69.8","69.83536","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","MUS","MLE","71.0","70.96014","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","MUS","FMLE","77.4","77.42522","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","MUS","BTSX","74.1","74.13624","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","MWI","MLE","59.7","59.67438","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","MWI","FMLE","66.5","66.47230","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","MWI","BTSX","63.0","63.04440","","","","",""
"WHOSIS_000001","PUBLISHED","2019","WPR","","MYS","MLE","72.6","72.60717","","","","",""
"WHOSIS_000001","PUBLISHED","2019","WPR","","MYS","FMLE","77.1","77.07645","","","","",""
"WHOSIS_000001","PUBLISHED","2019","WPR","","MYS","BTSX","74.7","74.71800","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","NAM","MLE","60.6","60.58327","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","NAM","FMLE","68.4","68.44906","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","NAM","BTSX","64.6","64.57598","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","NER","FMLE","51.0","50.98764","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","NER","BTSX","50.4","50.35257","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","NGA","MLE","52.2","52.16397","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","NGA","FMLE","55.2","55.16698","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","NGA","BTSX","53.6","53.63285","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AMR","","NIC","MLE","71.4","71.38432","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AMR","","NIC","FMLE","76.7","76.65556","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AMR","","NIC","BTSX","74.1","74.05313","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","NLD","MLE","78.7","78.74343","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","NLD","FMLE","82.5","82.49984","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","NLD","BTSX","80.7","80.68311","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","NOR","MLE","80.3","80.26122","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","NOR","FMLE","83.7","83.70757","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","NOR","BTSX","82.0","82.00599","","","","",""
"WHOSIS_000001","PUBLISHED","2015","SEAR","","NPL","MLE","67.3","67.32189","","","","",""
"WHOSIS_000001","PUBLISHED","2015","SEAR","","NPL","FMLE","71.4","71.39408","","","","",""
"WHOSIS_000001","PUBLISHED","2015","SEAR","","NPL","BTSX","69.4","69.42590","","","","",""
"WHOSIS_000001","PUBLISHED","2019","SEAR","","NPL","BTSX","70.9","70.88377","","","","",""
"WHOSIS_000001","PUBLISHED","2019","WPR","","NZL","MLE","80.4","80.36292","","","","",""
"WHOSIS_000001","PUBLISHED","2019","WPR","","NZL","FMLE","83.5","83.51994","","","","",""
"WHOSIS_000001","PUBLISHED","2019","WPR","","NZL","BTSX","82.0","81.96268","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EMR","","OMN","MLE","73.0","72.97060","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EMR","","OMN","FMLE","75.3","75.26434","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","","PAK","MLE","59.3","59.32100","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","","PAK","FMLE","61.0","60.98538","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","","PAK","BTSX","60.1","60.08360","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","PAN","MLE","74.6","74.59988","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","PAN","FMLE","80.1","80.07500","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","PAN","BTSX","77.2","77.23182","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AMR","","PER","MLE","75.6","75.61166","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AMR","","PER","FMLE","78.9","78.91058","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AMR","","PER","BTSX","77.3","77.28428","","","","",""
"WHOSIS_000001","PUBLISHED","2010","WPR","","PHL","MLE","66.6","66.63448","","","","",""
"WHOSIS_000001","PUBLISHED","2010","WPR","","PHL","FMLE","73.5","73.51962","","","","",""
"WHOSIS_000001","PUBLISHED","2010","WPR","","PHL","BTSX","70.0","69.96309","","","","",""
"WHOSIS_000001","PUBLISHED","2015","WPR","","PHL","BTSX","70.3","70.29715","","","","",""
"WHOSIS_000001","PUBLISHED","2015","WPR","","PNG","MLE","62.6","62.56906","","","","",""
"WHOSIS_000001","PUBLISHED","2015","WPR","","PNG","FMLE","66.5","66.54095","","","","",""
"WHOSIS_000001","PUBLISHED","2015","WPR","","PNG","BTSX","64.5","64.48792","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","POL","MLE","73.4","73.36466","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","POL","FMLE","81.1","81.14729","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","POL","BTSX","78.3","78.26672","","","","",""
"WHOSIS_000001","PUBLISHED","2019","SEAR","","PRK","MLE","69.3","69.29003","","","","",""
"WHOSIS_000001","PUBLISHED","2019","SEAR","","PRK","FMLE","75.7","75.69452","","","","",""
"WHOSIS_000001","PUBLISHED","2019","SEAR","","PRK","BTSX","72.6","72.63359","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","PRT","MLE","78.6","78.55850","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","PRT","FMLE","84.4","84.39763","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","PRY","MLE","72.6","72.56705","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","PRY","FMLE","77.1","77.13629","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","PRY","BTSX","74.8","74.79564","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EMR","","QAT","MLE","71.1","71.11273","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EMR","","AFG","MLE","61.0","61.03658","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EMR","","AFG","FMLE","62.3","62.34584","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EMR","","AFG","BTSX","61.7","61.65429","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","AGO","MLE","59.1","59.13242","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AFR","","AGO","FMLE","64.5","64.49519","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","AGO","BTSX","63.1","63.06044","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","ALB","MLE","76.3","76.25368","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","ALB","FMLE","79.9","79.90692","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","ALB","BTSX","78.0","78.00018","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EMR","","ARE","MLE","75.1","75.09794","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EMR","","ARE","FMLE","78.4","78.42261","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","ARG","MLE","70.3","70.33520","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","ARG","FMLE","77.8","77.82746","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","ARG","BTSX","74.1","74.08556","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","ARM","MLE","68.6","68.58817","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","ARM","FMLE","74.9","74.90656","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","ARM","BTSX","73.1","73.11896","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AMR","","ATG","MLE","73.6","73.56496","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AMR","","ATG","FMLE","78.2","78.24885","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AMR","","ATG","BTSX","75.9","75.94979","","","","",""
"WHOSIS_000001","PUBLISHED","2010","WPR","","AUS","MLE","79.8","79.83740","","","","",""
"WHOSIS_000001","PUBLISHED","2010","WPR","","AUS","FMLE","84.0","83.98511","","","","",""
"WHOSIS_000001","PUBLISHED","2015","WPR","","AUS","BTSX","82.3","82.27830","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","AUT","MLE","78.6","78.60368","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","AUT","FMLE","83.3","83.28748","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","AUT","BTSX","81.0","80.98208","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","AZE","MLE","67.9","67.94234","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","AZE","FMLE","73.4","73.42561","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","AZE","FMLE","74.1","74.09107","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","AZE","BTSX","71.4","71.42894","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","BDI","MLE","61.5","61.54819","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","BDI","FMLE","66.1","66.13831","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","BDI","BTSX","63.8","63.83847","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","BEL","MLE","79.3","79.29116","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","BEL","BTSX","77.7","77.66169","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","BEN","MLE","54.3","54.30958","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","BEN","FMLE","58.8","58.77462","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","BEN","BTSX","56.6","56.59007","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","BFA","MLE","49.9","49.92492","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","BFA","FMLE","53.1","53.14076","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AFR","","BFA","BTSX","58.6","58.59142","","","","",""
"WHOSIS_000001","PUBLISHED","2010","SEAR","","BGD","MLE","68.6","68.63250","","","","",""
"WHOSIS_000001","PUBLISHED","2010","SEAR","","BGD","FMLE","72.2","72.21562","","","","",""
"WHOSIS_000001","PUBLISHED","2010","SEAR","","BGD","BTSX","70.3","70.28825","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","BGR","MLE","70.2","70.18677","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","BGR","FMLE","77.2","77.23328","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","BGR","FMLE","78.0","78.04005","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EUR","","BGR","BTSX","74.6","74.55482","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EMR","","BHR","MLE","75.9","75.86536","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EMR","","BHR","FMLE","77.3","77.27293","","","","",""
"WHOSIS_000001","PUBLISHED","2015","EMR","","BHR","BTSX","76.5","76.46371","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AMR","","BHS","MLE","69.7","69.73015","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","BHS","FMLE","76.6","76.58638","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AMR","","BHS","BTSX","73.2","73.21226","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","BIH","MLE","74.4","74.37591","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","BIH","FMLE","79.1","79.08524","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","BIH","BTSX","76.8","76.75007","","","","",""
"WHOSIS_000001","PUBLISHED","2019","EUR","","BLR","MLE","69.7","69.65255","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","BLR","BTSX","68.8","68.84592","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","BLZ","MLE","67.2","67.17996","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","BLZ","FMLE","74.0","74.01778","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","BLZ","BTSX","70.3","70.34421","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","BOL","MLE","64.8","64.81239","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AMR","","BOL","FMLE","71.2","71.24718","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AMR","","BOL","BTSX","70.3","70.34061","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AMR","","BRA","MLE","70.6","70.57493","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AMR","","BRA","FMLE","77.7","77.68340","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AMR","","BRA","BTSX","74.1","74.09258","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AMR","","BRB","MLE","74.5","74.46426","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AMR","","BRB","FMLE","77.4","77.35789","","","","",""
"WHOSIS_000001","PUBLISHED","2015","AMR","","BRB","BTSX","76.2","76.21642","","","","",""
"WHOSIS_000001","PUBLISHED","2015","WPR","","BRN","MLE","73.4","73.37622","","","","",""
"WHOSIS_000001","PUBLISHED","2015","WPR","","BRN","FMLE","75.5","75.50254","","","","",""
"WHOSIS_000001","PUBLISHED","2015","WPR","","BRN","BTSX","74.4","74.40452","","","","",""
"WHOSIS_000001","PUBLISHED","2015","SEAR","","BTN","MLE","71.1","71.05044","","","","",""
"WHOSIS_000001","PUBLISHED","2019","SEAR","","BTN","MLE","72.0","72.03266","","","","",""
"WHOSIS_000001","PUBLISHED","2019","SEAR","","BTN","FMLE","74.4","74.38692","","","","",""
"WHOSIS_000001","PUBLISHED","2019","SEAR","","BTN","BTSX","73.1","73.10910","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","BWA","MLE","58.9","58.94968","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","BWA","FMLE","65.5","65.45545","","","","",""
"WHOSIS_000001","PUBLISHED","2019","AFR","","BWA","BTSX","62.2","62.24785","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","CAF","FMLE","45.5","45.52407","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AFR","","CAF","BTSX","44.3","44.33932","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","CAN","MLE","76.5","76.54477","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","CAN","FMLE","81.5","81.54800","","","","",""
"WHOSIS_000001","PUBLISHED","2000","AMR","","CAN","BTSX","79.1","79.09756","","","","",""
"WHOSIS_000001","PUBLISHED","2000","EUR","","CHE","MLE","76.9","76.89114","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","CHE","FMLE","84.2","84.18406","","","","",""
"WHOSIS_000001","PUBLISHED","2010","EUR","","CHE","BTSX","82.2","82.19350","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AMR","","CHL","MLE","75.5","75.48460","","","","",""
"WHOSIS_000001","PUBLISHED","2010","AMR","","CHL","FMLE","81.3","81.30399","","","","",""
